case_id,type,arity,n_distinct_roots,gt_roots,method,feature_set,top1,top5,hit@1,hit@3,hit@5,recall@R,fullhit@1,fullhit@3,fullhit@5,ndcg@1,ndcg@3,ndcg@5,avg@1,avg@3,avg@5,mrr
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,RCD_seed4,resource,cart,cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,delta_ratio,resource,order,order;cart;host;sasrec;backend,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_res-cart_cpu_x_order_cpu-k8s-v2-formal-r1-20260819060845,d18,dual,2,cart;order,delta_z,resource,order,order;cart;host;catalog-gw;inventory,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,BARO,full,checkout,checkout;inventory;cart;pricing;catalog-gw,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.38685280723454163,0.6240505200038379,0.0,0.5,1.0,0.35
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed0,full,search,search;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed1,full,inventory,inventory,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed2,full,order,order;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed3,full,search,search;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed4,full,checkout,checkout;search;inventory,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.16666666666666666
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,delta_ratio,full,pricing,pricing;checkout;inventory;user;catalog,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.21666666666666667
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,delta_z,full,inventory,inventory;pricing;checkout;backend;order,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5384615384615384
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,BARO,resource,inventory,inventory;catalog-gw;order;catalog;host,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed0,resource,inventory,inventory,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed1,resource,inventory,inventory;order,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed2,resource,pricing,pricing;inventory,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed3,resource,inventory,inventory,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,RCD_seed4,resource,inventory,inventory,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,delta_ratio,resource,inventory,inventory;checkout;catalog;pricing;cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5714285714285714
mr3_mixed_class_dependency-inv_latency_x_cfg_timeout_x_retry-k8s-v2-formal-r1-20260819061711,t02,dual,2,inventory;catalog-gw,delta_z,resource,inventory,inventory;order;host;cart;checkout,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5416666666666666
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,BARO,full,checkout,checkout;inventory;catalog-gw;pricing;sasrec,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed0,full,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed1,full,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed2,full,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed3,full,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed4,full,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,delta_ratio,full,inventory,inventory;checkout;catalog;user;pricing,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,delta_z,full,checkout,checkout;inventory;sasrec;catalog;host,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,BARO,resource,checkout,checkout;catalog-gw;inventory;search;catalog,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.9197207891481876,0.9197207891481876,0.5,1.0,1.0,0.6666666666666666
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed0,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed1,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed2,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed3,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,RCD_seed4,resource,user,user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,delta_ratio,resource,inventory,inventory;checkout;catalog;review-query;backend,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_cross_lif-checkout_podfail_x_inv_latency-k8s-v2-formal-r1-20260819063334,d17,dual,2,checkout;inventory,delta_z,resource,checkout,checkout;inventory;sasrec;catalog;host,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.75
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,BARO,full,checkout,checkout;pricing;catalog;order;catalog-gw,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.38685280723454163,0.0,0.0,1.0,0.2
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed0,full,inventory,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed1,full,cart,cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed2,full,inventory,inventory;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed3,full,cart,cart;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed4,full,pricing,pricing;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,delta_ratio,full,pricing,pricing;checkout;catalog;catalog-gw;cart,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43067655807339306,0.0,0.0,1.0,0.25
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,delta_z,full,pricing,pricing;checkout;sasrec;user;host,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,BARO,resource,checkout,checkout;pricing;catalog;catalog-gw;search,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43067655807339306,0.0,0.0,1.0,0.25
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed0,resource,inventory,inventory;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed1,resource,cart,cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed2,resource,cart,cart;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed3,resource,inventory,inventory;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,RCD_seed4,resource,inventory,inventory;user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,delta_ratio,resource,catalog-gw,catalog-gw;catalog;user;pricing;host,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr2_intra_net-net_delay_x_net_loss-k8s-v2-formal-r1-20260819063709,d02,single,1,catalog-gw,delta_z,resource,sasrec,sasrec;user;host;order;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,BARO,full,review-query,review-query;catalog;pricing;checkout;search,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.2916666666666667
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed0,full,review-query,review-query;search;catalog,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.16666666666666666
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed1,full,pricing,pricing;review-query;catalog,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.16666666666666666
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed2,full,pricing,pricing;checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed3,full,catalog,catalog;checkout;pricing,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed4,full,checkout,checkout;order;catalog,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.16666666666666666
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,delta_ratio,full,pricing,pricing;search;catalog;review-query;checkout,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.0,0.5,0.5,0.21666666666666667
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,delta_z,full,catalog,catalog;pricing;search;cart;sasrec,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5416666666666666
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,BARO,resource,catalog,catalog;checkout;pricing;review-query;user,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5625
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed0,resource,checkout,checkout;order;inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed1,resource,catalog,catalog,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed2,resource,catalog,catalog;inventory,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed3,resource,review-query,review-query;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,RCD_seed4,resource,review-query,review-query;catalog,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.38685280723454163,0.38685280723454163,0.0,0.5,0.5,0.25
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,delta_ratio,resource,catalog,catalog;review-query;pricing;search;cart,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5416666666666666
mr2_cross_dependency-catalog_latency_x_cfg_timeout-k8s-v2-formal-r1-20260819064218,d12,dual,2,catalog;catalog-gw,delta_z,resource,catalog,catalog;cart;sasrec;host;search,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.6131471927654584,0.6131471927654584,0.5,0.5,0.5,0.5384615384615384
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,BARO,full,review-query,review-query;order;backend;search;pricing,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed0,full,checkout,checkout;order,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed1,full,backend,backend;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed2,full,order,order,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed3,full,inventory,inventory;order,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed4,full,inventory,inventory;pricing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,delta_ratio,full,order,order;mysql;catalog-gw;catalog;checkout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,delta_z,full,order,order;catalog-gw;review-query;mysql;sasrec,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,BARO,resource,order,order;backend;review-query;pricing;inventory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed0,resource,order,order;catalog-gw,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed1,resource,checkout,checkout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed2,resource,catalog-gw,catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed3,resource,catalog-gw,catalog-gw;order,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,RCD_seed4,resource,order,order;pricing,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,delta_ratio,resource,mysql,mysql;order;catalog-gw;catalog;host,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6309297535714575,0.6309297535714575,0.0,1.0,1.0,0.5
mr1_single_lif-pod_failure_single-k8s-v2-formal-r1-20260819064453,s14,single,1,order,delta_z,resource,order,order;catalog-gw;mysql;sasrec;backend,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,BARO,full,rec-agent,rec-agent;sasrec;catalog;catalog-gw;inventory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed0,full,rec-agent,rec-agent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed1,full,rec-agent,rec-agent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed2,full,rec-agent,rec-agent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed3,full,rec-agent,rec-agent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed4,full,rec-agent,rec-agent,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,delta_ratio,full,rec-agent,rec-agent;order;user;cart;inventory,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,delta_z,full,sasrec,sasrec;order;rec-agent;host;inventory,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.3333333333333333
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,BARO,resource,catalog,catalog;catalog-gw;pricing;review-query;cart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed0,resource,pricing,pricing;cart;review-query;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed1,resource,pricing,pricing;cart;review-query,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed2,resource,pricing,pricing;cart;review-query;catalog-gw;order,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed3,resource,cart,cart;pricing;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mr1_single_net-net_delay_single-k8s-v2-formal-r1-20260819065219,s21,single,1,rec-agent,RCD_seed4,resource,pricing,pricing;host;cart;catalog-gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
